1,0.05,0.14,0.06,0.09,0.22,0.11,0.20,0.00,0.20,0.11,0.20,0.09,0.15,0.18,0.14,0.03,0.11,0.06,0.20,-0.01,0.22,0.06,0.00,0.06,0.18,0.04,0.05
0.05,1,0.13,0.02,0.01,0.27,0.13,0.11,-0.02,0.27,0.11,0.07,0.06,0.22,0.29,0.12,-0.01,0.15,0.13,0.03,0.14,0.21,0.05,0.05,0.05,0.24,0.21,0.02
0.14,0.13,1,0.13,0.09,0.63,0.12,0.05,-0.07,0.74,0.14,0.16,0.05,0.15,0.53,0.07,0.00,0.07,0.09,0.05,0.02,0.24,0.04,-0.01,0.10,0.80,0.11,0.01
0.06,0.02,0.13,1,0.39,0.11,-0.03,0.02,-0.08,0.13,0.36,0.04,0.00,0.03,0.12,-0.06,0.05,-0.00,0.01,0.01,0.03,0.03,0.14,-0.00,-0.06,0.15,-0.01,0.04
0.09,0.01,0.09,0.39,1,0.26,0.23,0.06,0.03,0.22,0.40,0.15,0.01,0.18,0.25,0.10,0.06,0.18,0.02,0.11,0.05,0.24,0.05,0.10,0.11,0.21,0.09,0.02
0.22,0.27,0.63,0.11,0.26,1,0.40,0.20,0.04,0.91,0.29,0.33,0.23,0.52,0.93,0.27,0.13,0.41,0.12,0.28,0.12,0.86,0.12,0.17,0.34,0.88,0.26,0.11
0.11,0.13,0.12,-0.03,0.23,0.40,1,0.09,-0.01,0.32,0.15,0.30,0.20,0.32,0.35,0.45,0.08,0.31,0.02,0.20,0.05,0.46,0.08,0.06,0.21,0.28,0.12,0.14
0.20,0.11,0.05,0.02,0.06,0.20,0.09,1,0.00,0.17,0.11,0.10,0.14,0.19,0.18,0.07,0.05,0.19,0.01,0.10,0.03,0.23,0.08,0.04,0.23,0.13,0.03,0.01
0.00,-0.02,-0.07,-0.08,0.03,0.04,-0.01,0.00,1,0.00,0.01,-0.05,0.01,-0.01,0.05,0.04,-0.09,-0.04,0.00,0.00,-0.07,0.07,0.11,0.00,-0.01,0.01,-0.03,-0.04
0.20,0.27,0.74,0.13,0.22,0.91,0.32,0.17,0.00,1,0.26,0.30,0.18,0.44,0.91,0.23,0.10,0.36,0.12,0.22,0.08,0.61,0.09,0.12,0.29,0.93,0.20,0.10
0.11,0.11,0.14,0.36,0.40,0.29,0.15,0.11,0.01,0.26,1,0.27,0.11,0.21,0.30,0.04,-0.00,0.16,0.03,0.03,0.01,0.24,0.04,-0.00,0.08,0.25,0.07,0.01
0.20,0.07,0.16,0.04,0.15,0.33,0.30,0.10,-0.05,0.30,0.27,1,0.23,0.25,0.33,0.17,0.04,0.24,0.01,0.16,0.01,0.30,0.08,0.03,0.13,0.27,0.07,0.04
0.09,0.06,0.05,0.00,0.01,0.23,0.20,0.14,0.01,0.18,0.11,0.23,1,0.20,0.24,0.20,0.02,0.17,-0.01,0.13,0.02,0.25,0.14,0.15,0.16,0.16,0.11,0.02
0.15,0.22,0.15,0.03,0.18,0.52,0.32,0.19,-0.01,0.44,0.21,0.25,0.20,1,0.53,0.18,0.00,0.77,0.16,0.21,0.09,0.54,0.12,0.06,0.19,0.40,0.33,0.06
0.18,0.29,0.53,0.12,0.25,0.93,0.35,0.18,0.05,0.91,0.30,0.33,0.24,0.53,1,0.29,0.11,0.43,0.14,0.26,0.10,0.71,0.10,0.17,0.37,0.91,0.25,0.12
0.14,0.12,0.07,-0.06,0.10,0.27,0.45,0.07,0.04,0.23,0.04,0.17,0.20,0.18,0.29,1,0.03,0.18,0.11,0.22,-0.01,0.27,0.07,0.09,0.13,0.23,0.10,0.08
0.03,-0.01,0.00,0.05,0.06,0.13,0.08,0.05,-0.09,0.10,-0.00,0.04,0.02,0.00,0.11,0.03,1,-0.00,-0.05,0.06,0.24,0.19,-0.01,0.25,0.03,0.08,-0.05,0.03
0.11,0.15,0.07,-0.00,0.18,0.41,0.31,0.19,-0.04,0.36,0.16,0.24,0.17,0.77,0.43,0.18,-0.00,1,0.09,0.22,0.13,0.45,0.02,0.07,0.18,0.31,0.16,0.03
0.06,0.13,0.09,0.01,0.02,0.12,0.02,0.01,0.00,0.12,0.03,0.01,-0.01,0.16,0.14,0.11,-0.05,0.09,1,0.03,0.02,0.08,0.19,0.00,0.02,0.12,0.32,-0.04
0.20,0.03,0.05,0.01,0.11,0.28,0.20,0.10,0.00,0.22,0.03,0.16,0.13,0.21,0.26,0.22,0.06,0.22,0.03,1,0.03,0.34,0.08,0.09,0.12,0.20,0.02,0.10
-0.01,0.14,0.02,0.03,0.05,0.12,0.05,0.03,-0.07,0.08,0.01,0.01,0.02,0.09,0.10,-0.01,0.24,0.13,0.02,0.03,1,0.16,0.01,0.14,-0.00,0.07,0.20,0.02
0.22,0.21,0.24,0.03,0.24,0.86,0.46,0.23,0.07,0.61,0.24,0.30,0.25,0.54,0.71,0.27,0.19,0.45,0.08,0.34,0.16,1,0.12,0.22,0.32,0.56,0.25,0.12
0.06,0.05,0.04,0.14,0.05,0.12,0.08,0.08,0.11,0.09,0.04,0.08,0.14,0.12,0.10,0.07,-0.01,0.02,0.19,0.08,0.01,0.12,1,0.01,0.02,0.07,0.04,-0.02
0.00,0.05,-0.01,-0.00,0.10,0.17,0.06,0.04,0.00,0.12,-0.00,0.03,0.15,0.06,0.17,0.09,0.25,0.07,0.00,0.09,0.14,0.22,0.01,1,0.02,0.12,0.04,0.05
0.06,0.05,0.10,-0.06,0.11,0.34,0.21,0.23,-0.01,0.29,0.08,0.13,0.16,0.19,0.37,0.13,0.03,0.18,0.02,0.12,-0.00,0.32,0.02,0.02,1,0.30,0.11,0.03
0.18,0.24,0.80,0.15,0.21,0.88,0.28,0.13,0.01,0.93,0.25,0.27,0.16,0.40,0.91,0.23,0.08,0.31,0.12,0.20,0.07,0.56,0.07,0.12,0.30,1,0.19,0.09
0.04,0.21,0.11,-0.01,0.09,0.26,0.12,0.03,-0.03,0.20,0.07,0.07,0.11,0.33,0.25,0.10,-0.05,0.16,0.32,0.02,0.20,0.25,0.04,0.04,0.11,0.19,1,0.00
0.05,0.02,0.01,0.04,0.02,0.11,0.14,0.01,-0.04,0.10,0.01,0.04,0.02,0.06,0.12,0.08,0.03,0.03,-0.04,0.10,0.02,0.12,-0.02,0.05,0.03,0.09,0.00,1
