1,-0.01,0.06,-0.02,0.01,0.04,0.05,-0.01,0.07,-0.01,0.01,0.02,N/A,0.12,-0.04,N/A,0.04,-0.04,0.04,-0.00,0.08,0.01,0.05,0.07,-0.01,N/A,N/A,0.06,0.02,N/A,0.07,0.11,-0.03,0.06,0.02,0.01,N/A,0.04,0.03,-0.01,0.05,N/A,0.17,0.04
-0.01,1,0.01,0.18,0.19,0.25,0.11,0.17,0.15,0.10,0.05,0.05,N/A,0.04,0.00,N/A,0.03,-0.01,0.07,0.08,0.02,0.06,0.14,0.05,0.08,N/A,N/A,0.08,0.07,N/A,0.14,0.07,0.03,0.17,0.06,0.08,N/A,0.08,0.01,0.08,0.05,N/A,0.73,-0.01
0.06,0.01,1,-0.01,0.25,-0.03,-0.04,0.20,0.09,0.04,0.12,0.10,N/A,0.02,0.09,N/A,0.10,-0.09,0.12,0.10,0.03,0.10,0.06,0.10,0.05,N/A,N/A,0.01,0.25,N/A,0.10,0.16,0.08,-0.09,0.08,-0.03,N/A,0.07,0.21,-0.20,0.08,N/A,0.14,0.10
-0.02,0.18,-0.01,1,0.18,0.32,0.21,0.36,0.31,0.09,0.22,0.07,N/A,0.19,0.01,N/A,0.04,0.07,0.41,0.28,0.48,0.43,0.25,0.08,0.07,N/A,N/A,0.35,0.20,N/A,0.25,0.35,0.25,0.23,0.07,0.10,N/A,0.24,0.08,0.10,0.13,N/A,0.28,0.20
0.01,0.19,0.25,0.18,1,0.15,0.11,0.35,0.35,0.05,0.22,0.22,N/A,0.07,0.00,N/A,0.09,0.24,0.26,0.22,0.22,0.15,0.07,-0.00,0.21,N/A,N/A,0.05,0.28,N/A,0.31,0.06,0.22,0.02,0.09,-0.00,N/A,0.13,0.23,0.10,0.11,N/A,0.34,0.19
0.04,0.25,-0.03,0.32,0.15,1,0.03,0.44,0.42,0.06,0.14,0.11,N/A,0.17,0.12,N/A,0.21,0.26,0.24,0.35,0.34,0.26,0.29,-0.05,0.23,N/A,N/A,0.22,0.21,N/A,0.36,0.31,0.16,0.25,0.08,0.38,N/A,0.27,0.16,0.29,0.14,N/A,0.34,0.12
0.05,0.11,-0.04,0.21,0.11,0.03,1,0.22,0.14,0.09,0.30,0.18,N/A,0.23,0.07,N/A,-0.00,0.08,0.38,0.32,0.30,0.34,0.10,0.11,0.03,N/A,N/A,0.44,0.29,N/A,0.14,0.15,-0.08,0.24,0.27,0.07,N/A,0.16,0.15,0.10,0.15,N/A,0.26,0.27
-0.01,0.17,0.20,0.36,0.35,0.44,0.22,1,0.40,0.19,0.21,0.21,N/A,0.17,0.05,N/A,0.12,0.15,0.49,0.49,0.49,0.61,0.24,0.06,0.19,N/A,N/A,0.39,0.41,N/A,0.41,0.38,0.09,0.32,0.15,0.27,N/A,0.37,0.27,0.28,0.16,N/A,0.39,0.18
0.07,0.15,0.09,0.31,0.35,0.42,0.14,0.40,1,-0.08,0.19,0.16,N/A,0.19,-0.01,N/A,0.20,0.15,0.51,0.17,0.38,0.43,0.09,0.04,0.11,N/A,N/A,0.21,0.29,N/A,0.94,0.37,0.17,0.14,0.07,0.30,N/A,0.12,0.22,0.18,0.23,N/A,0.22,0.15
-0.01,0.10,0.04,0.09,0.05,0.06,0.09,0.19,-0.08,1,0.10,0.10,N/A,-0.02,0.08,N/A,-0.05,-0.02,0.10,0.00,0.02,-0.06,0.02,0.03,0.07,N/A,N/A,0.17,0.19,N/A,-0.01,-0.04,0.07,0.10,0.03,0.17,N/A,0.02,0.13,0.04,0.08,N/A,0.14,0.15
0.01,0.05,0.12,0.22,0.22,0.14,0.30,0.21,0.19,0.10,1,0.06,N/A,0.10,0.04,N/A,0.06,0.19,0.30,0.12,0.26,0.27,-0.02,0.08,-0.08,N/A,N/A,0.29,0.17,N/A,0.21,0.18,0.05,-0.02,-0.03,0.18,N/A,0.12,0.13,0.10,0.11,N/A,0.22,0.11
0.02,0.05,0.10,0.07,0.22,0.11,0.18,0.21,0.16,0.10,0.06,1,N/A,0.05,-0.02,N/A,0.09,0.10,0.26,0.14,0.26,0.20,0.01,0.05,0.14,N/A,N/A,0.21,0.24,N/A,0.24,0.08,0.08,0.24,0.26,0.06,N/A,0.45,0.20,0.00,0.23,N/A,0.17,0.28
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,0.04,0.02,0.19,0.07,0.17,0.23,0.17,0.19,-0.02,0.10,0.05,N/A,1,-0.05,N/A,0.10,0.04,0.07,0.18,0.33,0.16,0.13,0.03,0.11,N/A,N/A,0.08,0.29,N/A,0.14,0.24,0.12,0.06,0.18,0.15,N/A,0.11,0.17,0.11,0.14,N/A,0.30,0.18
-0.04,0.00,0.09,0.01,0.00,0.12,0.07,0.05,-0.01,0.08,0.04,-0.02,N/A,-0.05,1,N/A,0.01,0.02,0.07,0.05,0.01,0.00,0.02,-0.01,0.02,N/A,N/A,0.08,0.04,N/A,-0.01,-0.00,-0.03,0.02,0.05,0.11,N/A,0.01,-0.03,0.07,0.03,N/A,0.08,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.03,0.10,0.04,0.09,0.21,-0.00,0.12,0.20,-0.05,0.06,0.09,N/A,0.10,0.01,N/A,1,-0.03,0.07,0.12,0.08,0.07,0.10,-0.05,0.07,N/A,N/A,-0.03,0.13,N/A,0.19,-0.00,-0.07,0.02,0.04,0.17,N/A,-0.08,0.76,0.14,0.18,N/A,0.02,-0.00
-0.04,-0.01,-0.09,0.07,0.24,0.26,0.08,0.15,0.15,-0.02,0.19,0.10,N/A,0.04,0.02,N/A,-0.03,1,0.29,0.32,0.17,0.15,0.09,0.26,0.01,N/A,N/A,0.12,0.00,N/A,0.12,0.12,0.01,0.13,0.02,0.07,N/A,0.06,0.11,0.18,-0.12,N/A,0.10,-0.05
0.04,0.07,0.12,0.41,0.26,0.24,0.38,0.49,0.51,0.10,0.30,0.26,N/A,0.07,0.07,N/A,0.07,0.29,1,0.37,0.45,0.59,0.08,0.22,0.02,N/A,N/A,0.44,0.26,N/A,0.56,0.42,-0.01,0.21,0.16,0.15,N/A,0.26,0.21,0.12,0.22,N/A,0.31,0.29
-0.00,0.08,0.10,0.28,0.22,0.35,0.32,0.49,0.17,0.00,0.12,0.14,N/A,0.18,0.05,N/A,0.12,0.32,0.37,1,0.44,0.35,0.22,0.15,0.12,N/A,N/A,0.37,0.34,N/A,0.17,0.28,0.00,0.20,0.14,0.17,N/A,0.20,0.29,0.24,0.09,N/A,0.32,0.09
0.08,0.02,0.03,0.48,0.22,0.34,0.30,0.49,0.38,0.02,0.26,0.26,N/A,0.33,0.01,N/A,0.08,0.17,0.45,0.44,1,0.47,0.27,0.25,0.12,N/A,N/A,0.41,0.32,N/A,0.39,0.52,0.13,0.14,0.29,0.29,N/A,0.38,0.19,0.20,0.36,N/A,0.28,0.32
0.01,0.06,0.10,0.43,0.15,0.26,0.34,0.61,0.43,-0.06,0.27,0.20,N/A,0.16,0.00,N/A,0.07,0.15,0.59,0.35,0.47,1,0.08,0.11,-0.01,N/A,N/A,0.47,0.30,N/A,0.46,0.35,0.03,0.25,0.13,0.20,N/A,0.28,0.13,0.03,0.12,N/A,0.26,0.21
0.05,0.14,0.06,0.25,0.07,0.29,0.10,0.24,0.09,0.02,-0.02,0.01,N/A,0.13,0.02,N/A,0.10,0.09,0.08,0.22,0.27,0.08,1,0.23,0.01,N/A,N/A,0.17,0.22,N/A,0.07,0.16,0.02,0.31,0.05,0.09,N/A,0.02,0.15,0.22,0.15,N/A,0.14,0.09
0.07,0.05,0.10,0.08,-0.00,-0.05,0.11,0.06,0.04,0.03,0.08,0.05,N/A,0.03,-0.01,N/A,-0.05,0.26,0.22,0.15,0.25,0.11,0.23,1,-0.01,N/A,N/A,0.12,0.10,N/A,0.13,0.36,-0.06,0.23,0.18,-0.01,N/A,0.16,0.13,0.04,0.09,N/A,0.09,0.16
-0.01,0.08,0.05,0.07,0.21,0.23,0.03,0.19,0.11,0.07,-0.08,0.14,N/A,0.11,0.02,N/A,0.07,0.01,0.02,0.12,0.12,-0.01,0.01,-0.01,1,N/A,N/A,0.01,0.22,N/A,0.07,0.03,0.14,0.01,0.08,0.16,N/A,0.13,0.11,0.00,0.15,N/A,0.06,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.08,0.01,0.35,0.05,0.22,0.44,0.39,0.21,0.17,0.29,0.21,N/A,0.08,0.08,N/A,-0.03,0.12,0.44,0.37,0.41,0.47,0.17,0.12,0.01,N/A,N/A,1,0.18,N/A,0.21,0.30,0.06,0.41,0.13,0.13,N/A,0.17,0.09,0.00,0.17,N/A,0.29,0.18
0.02,0.07,0.25,0.20,0.28,0.21,0.29,0.41,0.29,0.19,0.17,0.24,N/A,0.29,0.04,N/A,0.13,0.00,0.26,0.34,0.32,0.30,0.22,0.10,0.22,N/A,N/A,0.18,1,N/A,0.27,0.24,0.10,0.22,0.13,0.21,N/A,0.20,0.24,0.18,0.27,N/A,0.23,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.14,0.10,0.25,0.31,0.36,0.14,0.41,0.94,-0.01,0.21,0.24,N/A,0.14,-0.01,N/A,0.19,0.12,0.56,0.17,0.39,0.46,0.07,0.13,0.07,N/A,N/A,0.21,0.27,N/A,1,0.39,0.09,0.15,0.06,0.33,N/A,0.15,0.25,0.14,0.23,N/A,0.22,0.19
0.11,0.07,0.16,0.35,0.06,0.31,0.15,0.38,0.37,-0.04,0.18,0.08,N/A,0.24,-0.00,N/A,-0.00,0.12,0.42,0.28,0.52,0.35,0.16,0.36,0.03,N/A,N/A,0.30,0.24,N/A,0.39,1,0.05,0.16,0.06,0.19,N/A,0.30,0.07,-0.00,0.16,N/A,0.24,0.16
-0.03,0.03,0.08,0.25,0.22,0.16,-0.08,0.09,0.17,0.07,0.05,0.08,N/A,0.12,-0.03,N/A,-0.07,0.01,-0.01,0.00,0.13,0.03,0.02,-0.06,0.14,N/A,N/A,0.06,0.10,N/A,0.09,0.05,1,-0.04,0.01,-0.04,N/A,0.08,0.05,-0.01,0.04,N/A,0.05,0.01
0.06,0.17,-0.09,0.23,0.02,0.25,0.24,0.32,0.14,0.10,-0.02,0.24,N/A,0.06,0.02,N/A,0.02,0.13,0.21,0.20,0.14,0.25,0.31,0.23,0.01,N/A,N/A,0.41,0.22,N/A,0.15,0.16,-0.04,1,0.10,0.03,N/A,0.24,-0.03,0.14,0.11,N/A,0.15,0.16
0.02,0.06,0.08,0.07,0.09,0.08,0.27,0.15,0.07,0.03,-0.03,0.26,N/A,0.18,0.05,N/A,0.04,0.02,0.16,0.14,0.29,0.13,0.05,0.18,0.08,N/A,N/A,0.13,0.13,N/A,0.06,0.06,0.01,0.10,1,0.06,N/A,0.37,0.10,0.11,0.45,N/A,0.12,0.71
0.01,0.08,-0.03,0.10,-0.00,0.38,0.07,0.27,0.30,0.17,0.18,0.06,N/A,0.15,0.11,N/A,0.17,0.07,0.15,0.17,0.29,0.20,0.09,-0.01,0.16,N/A,N/A,0.13,0.21,N/A,0.33,0.19,-0.04,0.03,0.06,1,N/A,0.09,0.24,0.32,0.22,N/A,0.08,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,0.08,0.07,0.24,0.13,0.27,0.16,0.37,0.12,0.02,0.12,0.45,N/A,0.11,0.01,N/A,-0.08,0.06,0.26,0.20,0.38,0.28,0.02,0.16,0.13,N/A,N/A,0.17,0.20,N/A,0.15,0.30,0.08,0.24,0.37,0.09,N/A,1,0.05,0.12,0.34,N/A,0.24,0.41
0.03,0.01,0.21,0.08,0.23,0.16,0.15,0.27,0.22,0.13,0.13,0.20,N/A,0.17,-0.03,N/A,0.76,0.11,0.21,0.29,0.19,0.13,0.15,0.13,0.11,N/A,N/A,0.09,0.24,N/A,0.25,0.07,0.05,-0.03,0.10,0.24,N/A,0.05,1,0.22,0.24,N/A,0.09,0.01
-0.01,0.08,-0.20,0.10,0.10,0.29,0.10,0.28,0.18,0.04,0.10,0.00,N/A,0.11,0.07,N/A,0.14,0.18,0.12,0.24,0.20,0.03,0.22,0.04,0.00,N/A,N/A,0.00,0.18,N/A,0.14,-0.00,-0.01,0.14,0.11,0.32,N/A,0.12,0.22,1,0.09,N/A,0.09,-0.01
0.05,0.05,0.08,0.13,0.11,0.14,0.15,0.16,0.23,0.08,0.11,0.23,N/A,0.14,0.03,N/A,0.18,-0.12,0.22,0.09,0.36,0.12,0.15,0.09,0.15,N/A,N/A,0.17,0.27,N/A,0.23,0.16,0.04,0.11,0.45,0.22,N/A,0.34,0.24,0.09,1,N/A,0.08,0.45
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.17,0.73,0.14,0.28,0.34,0.34,0.26,0.39,0.22,0.14,0.22,0.17,N/A,0.30,0.08,N/A,0.02,0.10,0.31,0.32,0.28,0.26,0.14,0.09,0.06,N/A,N/A,0.29,0.23,N/A,0.22,0.24,0.05,0.15,0.12,0.08,N/A,0.24,0.09,0.09,0.08,N/A,1,0.10
0.04,-0.01,0.10,0.20,0.19,0.12,0.27,0.18,0.15,0.15,0.11,0.28,N/A,0.18,0.12,N/A,-0.00,-0.05,0.29,0.09,0.32,0.21,0.09,0.16,0.18,N/A,N/A,0.18,0.23,N/A,0.19,0.16,0.01,0.16,0.71,0.08,N/A,0.41,0.01,-0.01,0.45,N/A,0.10,1
